,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
16498,2006-01-18,Team.HOUSTON_ROCKETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,821,1,3,0,0,0,0,0,2,1,2,0,1,3,2,1.4,3,norrimo01,Moochie Norris
16499,2006-01-25,Team.HOUSTON_ROCKETS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,191,0,1,0,0,0,2,0,1,0,0,0,0,0,0,-1.2,0,norrimo01,Moochie Norris
16500,2006-01-29,Team.HOUSTON_ROCKETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,211,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,1,norrimo01,Moochie Norris
16501,2006-01-30,Team.HOUSTON_ROCKETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,296,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3,-6,norrimo01,Moochie Norris
16502,2006-02-01,Team.HOUSTON_ROCKETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,485,3,4,0,0,0,0,0,0,0,0,0,1,1,6,3.0,3,norrimo01,Moochie Norris
16503,2006-02-03,Team.HOUSTON_ROCKETS,Location.HOME,Team.SEATTLE_SUPERSONICS,Outcome.WIN,True,691,1,2,0,0,0,0,0,0,3,1,0,0,1,2,3.7,8,norrimo01,Moochie Norris
16504,2006-02-05,Team.HOUSTON_ROCKETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-1,norrimo01,Moochie Norris
16505,2006-02-08,Team.HOUSTON_ROCKETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,236,1,3,0,0,0,0,1,0,1,0,0,0,0,2,1.7,5,norrimo01,Moochie Norris
16506,2006-02-11,Team.HOUSTON_ROCKETS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,71,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-1,norrimo01,Moochie Norris
16507,2006-02-13,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,364,1,3,1,2,0,0,0,1,1,0,0,0,1,3,1.9,-2,norrimo01,Moochie Norris
16508,2006-02-15,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,483,2,3,1,2,0,0,0,1,1,0,0,0,1,5,4.3,-9,norrimo01,Moochie Norris
16509,2006-02-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,381,1,2,0,0,0,0,1,2,0,0,0,0,0,2,2.3,-4,norrimo01,Moochie Norris
16510,2006-02-22,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,513,0,2,0,0,2,2,0,1,1,0,0,2,4,2,-2.0,-8,norrimo01,Moochie Norris
16511,2006-02-25,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1622,3,10,0,2,2,2,0,1,3,1,0,1,0,8,4.6,-5,norrimo01,Moochie Norris
16512,2006-02-26,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,670,3,3,0,0,2,3,0,1,1,1,0,2,0,8,6.7,6,norrimo01,Moochie Norris
16513,2006-02-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,385,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.6,-2,norrimo01,Moochie Norris
16514,2006-03-01,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,911,0,1,0,0,2,4,0,2,1,2,0,4,1,2,-0.6,-14,norrimo01,Moochie Norris
16515,2006-03-14,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,norrimo01,Moochie Norris
16516,2006-03-18,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,154,1,2,0,0,0,0,0,1,1,0,0,1,0,2,1.0,1,norrimo01,Moochie Norris
16517,2006-03-27,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,356,0,2,0,1,0,0,0,0,0,0,0,1,1,0,-2.8,-5,norrimo01,Moochie Norris
16518,2006-03-29,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,946,1,3,0,0,3,4,1,0,3,1,0,1,3,5,4.5,7,norrimo01,Moochie Norris
16519,2006-04-08,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,373,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,3,norrimo01,Moochie Norris
16520,2006-04-16,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,1229,1,2,0,0,4,9,0,3,0,1,0,2,2,6,2.1,-11,norrimo01,Moochie Norris
16521,2006-04-17,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1133,1,7,0,0,0,0,1,1,2,0,0,2,1,2,-2.5,-23,norrimo01,Moochie Norris
16522,2006-04-19,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1421,5,5,2,2,1,1,0,3,5,0,0,1,2,13,14.1,-15,norrimo01,Moochie Norris
16523,2005-11-01,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,True,2921,10,21,4,6,4,5,1,14,3,1,2,5,3,28,20.1,5,nowitdi01,Dirk Nowitzki
16524,2005-11-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,2172,5,17,1,6,5,6,1,5,0,1,3,1,2,16,9.2,-13,nowitdi01,Dirk Nowitzki
16525,2005-11-05,Team.DALLAS_MAVERICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2541,12,20,4,5,6,6,0,8,2,0,1,0,1,34,28.9,31,nowitdi01,Dirk Nowitzki
